id,monday_id,campaign_name,company,status,budget,take_rate_pct,proposal_adjustments,seller_name,csm,list_builder,building_proposal_start,pending_approval_start,days_since_pending,risk_score,ai_insight,action_required,created_at,seller_sla,lb_sla,currency,proposal_delivery_date,audience_country,musical_genre,days_after_approved,Execution board start date
A1318,1318,"Boza ""Booty Puty"" Fase 3",XYZ,Approved,2400,,,Steven Campos,,,2023-01-05,2023-01-05,,,,,2023-01-05,,,,,"COL, PER, CH, MEX",,,
A1308,1308,"Arme ""El jangui""",ONErpm,Approved,2500,,,Steven Campos,,,2023-01-20,2023-01-20,,,,,2023-01-20,,,,,"CH, US LATIN",,,
A1294,1294,"Lost Sync ""El Rey Del Trapicheo""",XYZ,Approved,342,,,Steven Campos,,,2023-01-21,2023-01-21,,,,,2023-01-21,,,,,MEX,,,
A1358,1358,Pagodão do Birimbola (Tchubirabirom),XYZ,Approved,456,,,Steven Campos,,,2023-01-21,2023-01-21,,,,,2023-01-21,,,,,MEX,,,
A1489,1489,Spin Back X Collide Mashup,XYZ,Approved,1094,,,Steven Campos,,,2023-01-21,2023-01-21,,,,,2023-01-21,,,,,MEX,,,
A1443,1443,"Estevie ""Santee""",Niceliife,Approved,2500,,,Steven Campos,,,2023-01-24,2023-01-24,,,,,2023-01-24,,,,,"MEX, US LATIN, COL, ARG",,,
A1183,1183,ThxSoMch - SPIT IN MY FACE,Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, CH, ARG",,,
A1191,1191,"Chesca ""Easy"" Fase 2",Saban Music Group,Approved,15000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, US LATIN, COL, ESP",,,
A1261,1261,"Geros ""Mi Dinero""",XYZ,Approved,638,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,MEX,,,
A1263,1263,"Ptazeta ""Tiki Tiki"" Fase 1",Interscope Records,Approved,3000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,ESP,,,
A1268,1268,"Antonia Jones ""19y33""",1sRecording,Approved,1236,,,No asignado,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"US LATIN, COL, MEX",,,
A1385,1385,"KYEN?ES? Ft. Maffio ""Sopita""",Saban Music Group,Approved,8900,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, COL, US LATIN",,,
A1435,1435,"Los Primos Del Este ""3AM""",Interscope Records,Approved,2800,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, US LATIN",,,
A1446,1446,Chesca - Easy,Saban Music Group,Approved,10000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"US LATIN, PR",,,
A1477,1477,Jossef - Clikiamos,NevarezPR,Approved,10000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,MEX,,,
A2965,2965,"Justin Quiles, Myke Towers ""Whiskey y Coco""",Warner Regional Latam,Approved,5000,,,Steven Campos,,Genesis Martinez,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, CH, US LATIN, ARG",,,
A2966,2966,"Standly ft Blessd ""Mi Gata Remix""",ONErpm,Approved,2500,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,COL,,,
A2973,2973,"Tiago PZK ""Bemaste""",Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, ARG, COL",,,
A2976,2976,"Tiago PZK ""Bemaste"" Youtube",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"COL, US LATIN, ARG, MEX",,,
A2983,2983,Cosculluela,ONErpm,Approved,2340,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"MEX, US LATIN",,,
A3021,3021,Elena Rose - Bayamon,Warner Regional Latam,Approved,10000,,,Steven Campos,,"Polina Andrieieva, Juan Val",2023-01-31,2023-01-31,,,,,2023-01-31,,,,,"COL, MEX",,,
A3022,3022,Alvaro Diaz x Feid,Universal co,Approved,5000,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-01-31,,,,,COL,,,
A1381,1381,"Geros ""Mi Dinero""",XYZ,Approved,741,,,Steven Campos,,,2023-01-31,2023-01-31,,,,,2023-02-08,,,,,MEX,,,
A1244,1244,"Annita ""Ai Papai""",Warner Regional Latam,Approved,6660,,,Steven Campos,,,2023-02-01,2023-02-01,,,,,2023-02-01,,,,,US,,,
A1250,1250,"Cris Mj & Duki & Nicki Nicole ""Marisola Remix""",Universal co,Approved,2000,,,Steven Campos,,,2023-02-01,2023-02-01,,,,,2023-02-01,,,,,"COL, PER",,,
A1426,1426,"Yubeili ""Copiloto"" Fase 2",Saban Music Group,Approved,5000,,,Steven Campos,,,2023-02-01,2023-02-01,,,,,2023-02-01,,,,,"ARG, MEX, COL, CH",,,
A1195,1195,"Brray ""Corazón Roto""",Universal Music Latin,Approved,7000,,,Steven Campos,,,2023-02-02,2023-02-02,,,,,2023-02-02,,,,,"PR, MEX",,,
A1196,1196,"Angel Dior ""AIO""",ONErpm,Approved,2000,,,Steven Campos,,,2023-02-02,2023-02-02,,,,,2023-02-02,,,,,US LATIN,,,
A1254,1254,"Brray ""Corazón Roto""",Universal Music Latin,Approved,12000,,,Steven Campos,,,2023-02-02,2023-02-02,,,,,2023-06-07,,,,,,,,
A1203,1203,"Jotaerre ""Galaxia""",XYZ,Approved,7547,,,Steven Campos,,,2023-02-03,2023-02-03,,,,,2023-02-03,,,,,"CH, MEX, COL, ECU",,,
A1311,1311,"Sofia Reyes ""Luna""",Warner Regional Latam,Approved,2500,,,Steven Campos,,,2023-02-03,2023-02-03,,,,,2023-02-03,,,,,"ARG, MEX",,,
A1452,1452,"Mendoza, Neutro Shorty ""Maldita Urgencia""",Warner Music Mexico,Approved,2000,,,Steven Campos,,,2023-02-06,2023-02-06,,,,,2023-02-06,,,,,"MEX, COL, CH",,,
A1484,1484,"Ptazeta ""TIKI TIKI"" Phase 2",Interscope Records,Approved,5000,,,Steven Campos,,,2023-02-07,2023-02-07,,,,,2023-02-07,,,,,"ARG, MEX",,,
A1307,1307,"Mando ""Besar Tu Boca""",XYZ,Approved,741,,,Steven Campos,,,2023-02-08,2023-02-08,,,,,2023-02-08,,,,,MEX,,,
A1339,1339,"Karol G ""X Si Volvemos""",Universal co,Approved,5000,,,Steven Campos,,,2023-02-08,2023-02-08,,,,,2023-02-08,,,,,"COL, PER, ECU",,,
A1401,1401,"Xavi, Los Aptos  ""Solo Recuerdos""",Interscope Records,Approved,2000,,,Steven Campos,,,2023-02-09,2023-02-09,,,,,2023-02-09,,,,,MEX,,,
A1221,1221,"PinkPantheress ""Boy's a liar""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-02-13,2023-02-13,,,,,2023-02-13,,,,,"MEX, CH, BR, ARG",,,
A1460,1460,"3AM ft Danny Ocean ""Emeycé""",3 am oficial,Approved,5000,,,Steven Campos,,,2023-02-13,2023-02-13,,,,,2023-02-13,,,,,"MEX, ARG, PER",,,
A1498,1498,"Mando (2) ""Besar tu Boca""",Music (byinfluur),Approved,5000,,,No asignado,,,2023-02-13,2023-02-13,,,,,2023-02-13,,,,,"MEX, COL",,,
A1376,1376,"Prince Royce ""LE DOY 20 MIL""",XYZ,Approved,11000,,,Steven Campos,,,2023-02-14,2023-02-14,,,,,2023-02-14,,,,,"MEX, COL, ESP, US LATIN",,,
A1245,1245,"Mau y Ricky ""Miami""",Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,,2023-02-15,2023-02-15,,,,,2023-02-15,,,,,"MEX, ARG, US LATIN, ESP",,,
A1233,1233,D4vd x The Root Of It All,Universal co,Approved,3000,,,Steven Campos,,,2023-02-16,2023-02-16,,,,,2023-02-16,,,,,,,,
A1234,1234,"Ptazeta Ft. Lola Indigo ""Tiki Tiki"" Fase 3",Interscope Records,Approved,5000,,,Steven Campos,,,2023-02-17,2023-02-17,,,,,2023-02-17,,,,,"MEX, ARG",,,
A1456,1456,Sound ON - Dissapear,XYZ,Approved,399,,,Steven Campos,,,2023-02-17,2023-02-17,,,,,2023-02-17,,,,,MEX,,,
A1469,1469,"Alvaro Díaz y Sen Senra “1000 canciones""",Universal co,Approved,3000,,,Steven Campos,,,2023-02-17,2023-02-17,,,,,2023-02-17,,,,,COL,,,
A1428,1428,"Chimbala ""Dejate Ver""",ONErpm,Approved,4000,,,Steven Campos,,,2023-02-21,2023-02-21,,,,,2023-02-21,,,,,"US LATIN, COL",,,
A1464,1464,"Yami Safdie ""De Nada""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-02-23,2023-02-23,,,,,2023-02-23,,,,,"MEX, COL, ARG",,,
A1468,1468,"Nicky Jam ""Toy a Mil""",XYZ,Approved,7000,,,Steven Campos,,,2023-02-23,2023-02-23,,,,,2023-02-23,,,,,US LATIN,,,
A1451,1451,"PinkPantheress ""Boy's a liar"" Fase 2",Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-02-24,2023-02-24,,,,,2023-02-24,,,,,"CH, ARG, COL",,,
A1491,1491,"Burnaboy ""Rollercoaster""",Warner Regional Latam,Approved,6000,,,Steven Campos,,,2023-02-24,2023-02-24,,,,,2023-02-24,,,,,"ECU, COL, MEX, PER",,,
A2981,2981,Karol G x Meta,"Meta Platforms, Inc.",Approved,55000,,,Steven Campos,,,2023-02-24,2023-02-24,,,,,2023-02-24,,,,,,,,
A1485,1485,"Bad Gyal ""Chulo""",XYZ,Approved,5250,,,Steven Campos,,,2023-02-28,2023-02-28,,,,,2023-02-28,,,,,"CH, ARG, MEX, US LATIN",,,
A1488,1488,"Sebastian Yatra (Phase 2) ""Una noche sin pensar""",XYZ,Approved,5000,,,Steven Campos,,,2023-02-28,2023-02-28,,,,,2023-02-28,,,,,"MEX, US LATIN, ESP",,,
A1495,1495,Gorillaz & BadBunny - Tormenta,Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-02-28,2023-02-28,,,,,2023-02-28,,,,,"COL, PER, MEX, ARG, CH",,,
A1476,1476,"Karol G ""mañana sera bonito""",Universal co,Approved,7500,,,Steven Campos,,,2023-03-01,2023-03-01,,,,,2023-03-01,,,,,"COL, ECU, PER",,,
A1494,1494,"Alvaro Diaz - Phase2 ""1000 Canciones""",Universal Music Latin,Approved,15000,,,Steven Campos,,,2023-03-01,2023-03-01,,,,,2023-03-01,,,,,"MEX, ESP, US LATIN, COL",,,
A1206,1206,Matching Tatto - Giulia,Warner Music Brazil,Approved,5000,,,Steven Campos,,,2023-03-03,2023-03-03,,,,,2023-03-03,,,,,"MEX, COL, US LATIN, CH, ESP",,,
A1192,1192,"THE CHANGE ""Un Dia""",XYZ,Approved,2800,,,Steven Campos,,,2023-03-09,2023-03-09,,,,,2023-03-09,,,,,"COL, MEX",,,
A1258,1258,"KYEN?ES? Ft. Maffio ""Konga"" - Dance",Saban Music Group,Approved,10000,,,Steven Campos,,,2023-03-09,2023-03-09,,,,,2023-03-09,,,,,"MEX, RD, US LATIN, VZ, CH, PER, COL, ECU, PR",,,
A3003,3003,"Kenia Os+ Thalia ""Para no verte mas""",Sony Music Mexico,Approved,3120,,,Polina Andrieieva,,camila.parra@influur.com,2023-03-09,2023-03-09,,,,,2023-03-09,,,,,MEX,,,
A1256,1256,"Milo & Taui ""Rara Vez""",Universal co,Approved,3000,,,Steven Campos,,,2023-03-10,2023-03-10,,,,,2023-03-10,,,,,COL,,,
A1264,1264,"Juanes ""Gris"" - Universal music col",Universal co,Approved,7000,,,Steven Campos,,,2023-03-10,2023-03-10,,,,,2023-03-10,,,,,COL,,,
A1384,1384,"Sebastian Yatra ""Una Noche Sin pensar""",Universal co,Approved,4000,,,Steven Campos,,,2023-03-13,2023-03-13,,,,,2023-02-20,,,,,"COL, PER, ECU",,,
A1265,1265,"Ed Sheeran ""Eyes Closed""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-03-13,2023-03-13,,,,,2023-03-13,,,,,"MEX, ARG, PER, CH, COL, BR",,,
A1270,1270,"Sebastian Yatra ""Una noche sin pensar""",Universal co,Approved,5000,,,Steven Campos,,,2023-03-13,2023-03-13,,,,,2023-03-13,,,,,"COL, PER",,,
A1352,1352,"MykeTowers ""Mi Droga""",XYZ,Approved,24500,,,Steven Campos,,,2023-03-13,2023-03-13,,,,,2023-03-13,,,,,"US LATIN, US, AFRICA",,,
A1236,1236,"Cuco & The Marias ""Si Me Voy""",Interscope Records,Approved,3000,,,Steven Campos,,,2023-03-14,2023-03-14,,,,,2023-03-14,,,,,US LATIN,,,
A1346,1346,"KYEN?ES? Ft. Maffio ""Konga"" Outfit Change",Saban Music Group,Approved,10000,,,Steven Campos,,,2023-03-14,2023-03-14,,,,,2023-03-14,,,,,"ESP, US LATIN, CH, ARG, COL, MEX, PER",,,
A1390,1390,"Rema ""Holiday""",Universal co,Approved,1500,,,Steven Campos,,,2023-03-14,2023-03-14,,,,,2023-03-14,,,,,"COL, ECU, PER",,,
A1330,1330,"KENIAOS ""Malas Decsiones""",XYZ,Approved,10500,,,Steven Campos,,,2023-03-15,2023-03-15,,,,,2023-03-15,,,,,"US LATIN, ARG, ESP, CH",,,
A1227,1227,"Kali Uchis - ""Moonlight""",Interscope Records,Approved,5000,,,Steven Campos,,,2023-03-16,2023-03-16,,,,,2023-03-16,,,,,"MEX, CH, US LATIN, COL, ARG",,,
A1373,1373,"Aitana “Angeles""",Universal co,Approved,8772,,,Steven Campos,,,2023-03-16,2023-03-16,,,,,2023-03-16,,,,,"COL, PER, ECU",,,
A1440,1440,"Chesca ""Quiero que te vaya bien""",Saban Music Group,Approved,10000,,,Steven Campos,,,2023-03-19,2023-03-19,,,,,2023-03-19,,,,,LATAM,,,
A1178,1178,"Mando ""Otro Ratito""",Music (byinfluur),Approved,5000,,,No asignado,,,2023-03-20,2023-03-20,,,,,2023-03-20,,,,,"COL, MEX, US LATIN",,,
A1407,1407,"Elena Rose ""El Hombre""",Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,,2023-03-20,2023-03-20,,,,,2023-03-20,,,,,"MEX, COL, US LATIN, ARG",,,
A1487,1487,"Yubeili Ft. Lyanno ""Sin Ropa""",Saban Music Group,Approved,10000,,,Steven Campos,,,2023-03-22,2023-03-22,,,,,2023-03-22,,,,,,,,
A1389,1389,"Diferente Nivel ""Si me caigo""",XYZ,Approved,7000,,,Steven Campos,,,2023-03-24,2023-03-24,,,,,2023-03-24,,,,,US LATIN,,,
A1269,1269,"Loyal Lobos ""Funeral""",Saban Music Group,Approved,10000,,,Steven Campos,,,2023-03-27,2023-03-27,,,,,2023-03-27,,,,,"MEX, COL, US LATIN",,,
A1378,1378,"Gorillaz ""Tormenta"" Phase 2",Warner Regional Latam,Approved,10800,,,Steven Campos,,,2023-03-27,2023-03-27,,,,,2023-03-27,,,,,"CH, US LATIN, COL, ARG, MEX, PER",,,
A1413,1413,"Joaquina ""Los Mejores Años""","Art House Society, Inc.",Approved,2500,,,Steven Campos,,,2023-03-27,2023-03-27,,,,,2023-03-27,,,,,"US LATIN, COL, MEX",,,
A1414,1414,"Estevie ""Que vuelvas / Bebe dame""",Niceliife,Approved,2500,,,Steven Campos,,,2023-03-27,2023-03-27,,,,,2023-03-27,,,,,"MEX, US LATIN",,,
A1403,1403,"Myke Towers ""Mi Droga""",Warner Music Latina Inc.,Approved,5000,,,Steven Campos,,,2023-03-28,2023-03-28,,,,,2023-03-28,,,,,"MEX, US LATIN, ARG",,,
A1406,1406,"Ed Sheeran ""Eyes Closed"" - Release",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-03-28,2023-03-28,,,,,2023-03-28,,,,,LATAM,,,
A1499,1499,Alejandro Sanz ft. Danny Ocean Review,Universal co,Approved,1200,,,Steven Campos,,,2023-03-28,2023-03-28,,,,,2023-03-28,,,,,"MEX, COL, ECU, PER",,,
A1500,1500,"Yami Safdie ""De Nada"" Remix",Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-03-28,2023-03-28,,,,,2023-03-28,,,,,"MEX, COL, CH, VZ, US LATIN",,,
A1502,1502,"Tiago PZK ""que se parezca a ti""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-03-28,2023-03-28,,,,,2023-03-28,,,,,"MEX, US LATIN",,,
A1459,1459,"YNG LVCAS ""La Bebé Remix""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-03-29,2023-03-29,,,,,2023-03-29,,,,,"US LATIN, MEX, ARG, COL, VZ, PER",,,
A1501,1501,"Peso Pluma + Becky G ""Chanel""",XYZ,Approved,7000,,,Steven Campos,,,2023-03-29,2023-03-29,,,,,2023-03-29,,,,,"MEX, US LATIN",,,
A1503,1503,"Aloisio ""Flashbacks""",DangerMusicLabel,Approved,1300,,,Steven Campos,,,2023-03-30,2023-03-30,,,,,2023-03-30,,,,,"COL, MEX, ARG, US LATIN",,,
A1415,1415,"Jquiles ""En Bajita""",Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,,2023-04-03,2023-04-03,,,,,2023-04-03,,,,,"US LATIN, COL, ARG, CH, MEX",,,
A1504,1504,"Jory Boy x Ryan Castro ""Desde Antes""",Warner Regional Latam,Approved,7000,,,Steven Campos,,,2023-04-04,2023-04-04,,,,,2023-04-04,,,,,"COL, MEX, US LATIN, CH",,,
A1506,1506,"Alex Ponce ""Plan""",Neon 16,Approved,10000,,,Steven Campos,,,2023-04-04,2023-04-04,,,,,2023-04-04,,,,,MEX,,,
A1505,1505,"3AM ""Vidas Pasadas""",3 am oficial,Approved,1200,,,Steven Campos,,,2023-04-05,2023-04-05,,,,,2023-04-05,,,,,"MEX, ARG, PER, COL",,,
A1510,1510,"Ryan Castro + Piso 21 ""14/20""",XYZ,Approved,7000,,,Steven Campos,,,2023-04-05,2023-04-05,,,,,2023-04-05,,,,,"CH, ARG, MEX, COL, PER, ECU",,,
A1513,1513,"Jhayco ""Cuerpecito""",Universal co,Approved,2000,,,Steven Campos,,,2023-04-05,2023-04-05,,,,,2023-04-05,,,,,"COL, PER",,,
A1508,1508,"Tiago PZK - ""Me olvide""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-04-06,2023-04-06,,,,,2023-04-06,,,,,"MEX, ARG, VZ, COL, US LATIN",,,
A1507,1507,"Robi ""Playboy""",Interscope Records,Approved,7000,,,Steven Campos,,,2023-04-07,2023-04-07,,,,,2023-04-07,,,,,"MEX, ESP, US LATIN",,,
A1509,1509,"YNG LVCAS ""La Bebé Remix"" Instagram",Warner Regional Latam,Approved,2500,,,Steven Campos,,,2023-04-10,2023-04-10,,,,,2023-04-10,,,,,MEX,,,
A1512,1512,"Cuco & The Marias  ""Si Me Voy"" Phase 2",Interscope Records,Approved,2000,,,Steven Campos,,,2023-04-10,2023-04-10,,,,,2023-04-10,,,,,MEX,,,
A1511,1511,"CONEXIÓN DIVINA ""Paso A Pasito""",XYZ,Approved,3500,,,Steven Campos,,,2023-04-11,2023-04-11,,,,,2023-04-11,,,,,"MEX, US LATIN",,,
A1185,1185,"Alex Ponce (Phase 2) ""Plan"" - neon16",Neon 16,Approved,20000,,,Steven Campos,,,2023-04-12,2023-04-12,,,,,2023-04-12,,,,,,,,
A1214,1214,"YNG LVCAS ""La Bebé Remix"" Phase 2",Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-04-13,2023-04-13,,,,,2023-04-13,,,,,,,,
A1194,1194,"Ed Sheeran ""Eyes Closed"" Fase 2",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-04-14,2023-04-14,,,,,2023-04-14,,,,,,,,
A1208,1208,"Fifty Fifty ""Cupid""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-04-15,2023-04-15,,,,,2023-04-15,,,,,,,,
A1314,1314,"NF ""Hope""",Universal co,Approved,4000,,,Steven Campos,,,2023-04-17,2023-04-17,,,,,2023-04-17,,,,,,,,
A1316,1316,"Christian Nodal "" Quedate""",XYZ,Approved,7000,,,Steven Campos,,,2023-04-17,2023-04-17,,,,,2023-04-17,,,,,"MEX, US LATIN",,,
A1333,1333,"Ana del Castillo ""Ay Ay Ay""",ONErpm,Approved,1000,,,Steven Campos,,,2023-04-21,2023-04-21,,,,,2023-04-21,,,,,COL,,,
A1372,1372,"YNG LVCAS ""La Bebé Remix"" Phase Ronaldinho",Warner Regional Latam,Approved,2500,,,Steven Campos,,,2023-04-21,2023-04-21,,,,,2023-04-21,,,,,,,,
A1465,1465,"Lola Indigo ""El Tonto""",Universal co,Approved,2000,,,Steven Campos,,,2023-04-21,2023-04-21,,,,,2023-04-21,,,,,,,,
A1437,1437,"Cazzu & Young Miko ""Brinca""",Rimas Entertainment LLC,Approved,15000,,,Steven Campos,,,2023-04-24,2023-04-24,,,,,2023-04-24,,,,,"ARG, MEX, COL, ESP, US LATIN",,,
A1180,1180,"BCA ""Se descargo el amor""",XYZ,Approved,3500,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1239,1239,"Rawayana ""Break""",Brocoli Records,Approved,5000,,,Polina Andrieieva,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1296,1296,"""Verano"" Blessd",Warner Music Latina Inc.,Approved,10000,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1304,1304,"Alan Gómez ""Mission 14""",Warner Regional Latam,Approved,2500,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1349,1349,"Young Miko ""Lisa""",Universal co,Approved,2000,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1453,1453,"LUPITA INFANTE ""Ya no vuelvas""",XYZ,Approved,3527,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1458,1458,"Kanii ""I Know""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-04-25,2023-04-25,,,,,2023-04-25,,,,,,,,
A1342,1342,JhayCo -Evento Presencial,Universal Music Latin,Approved,8000,,,Steven Campos,,,2023-04-26,2023-04-26,,,,,2023-04-26,,,,,,,,
A1247,1247,Whisky y Coco REMIX (natiuv) Coreography,XYZ,Approved,797,,,Steven Campos,,,2023-04-27,2023-04-27,,,,,2023-04-27,,,,,,,,
A1492,1492,"Darho ""Ojitos Secos""",ZeroBM,Approved,2500,,,Steven Campos,,,2023-04-28,2023-04-28,,,,,2023-04-28,,,,,MEX,,,
A1470,1470,"Club16 vol. 2 ""Nebuleo"" - Presencial",Warner Music Latina Inc.,Approved,3000,,,Steven Campos,,,2023-04-29,2023-04-29,,,,,2023-04-29,,,,,,,,
A1455,1455,"Menudo ""Mi Amore""",Menudo,Approved,10000,,,Polina Andrieieva,,,2023-05-01,2023-05-01,,,,,2023-05-01,,,,,,,,
A1279,1279,"Anuel & Wisin ""Mi Exx""",XYZ,Approved,10.684,,,Steven Campos,,,2023-05-02,2023-05-02,,,,,2023-05-02,,,,,,,,
A1218,1218,Luis Fonsi/ Formula 1 - Evento Presencial,Universal Music Latin,Approved,6618,,,Steven Campos,,,2023-05-04,2023-05-04,,,,,2023-05-04,,,,,,,,
A1229,1229,"Sebastian Yatra ""Vagabundo""",Universal co,Approved,10000,,,Steven Campos,,,2023-05-05,2023-05-05,,,,,2023-05-05,,,,,,,,
A1286,1286,"Ed Sheeran ""Subtract"" Lanzamiento disco",Warner Regional Latam,Approved,2280,,,Steven Campos,,,2023-05-05,2023-05-05,,,,,2023-05-05,,,,,,,,
A1292,1292,Ovy on the Drums ft. Peso Pluma,Warner Regional Latam,Approved,5604,,,Steven Campos,,,2023-05-05,2023-05-05,,,,,2023-05-05,,,,,,,,
A1237,1237,"El Padrinito Toys - ""Aqui Andare"" Evento Presencial",Interscope Records,Approved,6200,,,Steven Campos,,,2023-05-08,2023-05-08,,,,,2023-05-08,,,,,,,,
A1300,1300,"Corina Smith ""Como te va""",Rimas Entertainment LLC,Approved,5000,,,Steven Campos,,,2023-05-08,2023-05-08,,,,,2023-05-08,,,,,,,,
A1321,1321,"FEID "" Niña Bonita""",Universal co,Approved,5000,,,Steven Campos,,,2023-05-09,2023-05-09,,,,,2023-05-09,,,,,,,,
A1336,1336,"SEBASTIAN YATRA ""Vagabundo"" Ft. Manuel Turizo y Béele.",XYZ,Approved,8.501,,,Steven Campos,,,2023-05-09,2023-05-09,,,,,2023-05-09,,,,,,,,
A1486,1486,"Club16 vol. 2 ""Nebuleo""",Warner Music Latina Inc.,Approved,6000,,,Steven Campos,,,2023-05-09,2023-05-09,,,,,2023-05-09,,,,,,,,
A1283,1283,"Sebastián Llosa ""El Plan""",Warner Music Latina Inc.,Approved,7000,,,Steven Campos,,,2023-05-10,2023-05-10,,,,,2023-05-10,,,,,,,,
A1454,1454,Fast & Furious 10 ft. J.Balvin,Universal co,Approved,1000,,,Steven Campos,,,2023-05-10,2023-05-10,,,,,2023-05-10,,,,,,,,
A1364,1364,"EMILIA y LUDMILLA ""No Se Ve""",XYZ,Approved,10.595,,,Steven Campos,,,2023-05-11,2023-05-11,,,,,2023-05-11,,,,,,,,
A1466,1466,"Honey County & Chiquis ""Lo tengo de mi mama""",XYZ,Approved,574,,,Steven Campos,,,2023-05-11,2023-05-11,,,,,2023-05-11,,,,,,,,
A1409,1409,"Reviewers & Buzz ""La Firma"" Neon 16",Neon 16,Approved,7000,,,Steven Campos,,,2023-05-12,2023-05-12,,,,,2023-05-12,,,,,,,,
A1444,1444,"David Kushner ""daylight""",Universal co,Approved,1000,,,Steven Campos,,,2023-05-15,2023-05-15,,,,,2023-05-15,,,,,,,,
A2988,2988,"Eladio Carrion ""Coco Chanel""","Meta Platforms, Inc.",Approved,2500,,,Steven Campos,,,2023-05-15,2023-05-15,,,,,2023-05-15,,,,,,,,
A1467,1467,"Juanes ""Cecilia""",Universal co,Approved,5000,,,Steven Campos,,,2023-05-18,2023-05-18,,,,,2023-05-18,,,,,,,,
A1181,1181,"Esteban Rojas, SOG y Tuny D ""Chacal""",Universal co,Approved,883,,,Steven Campos,,,2023-05-19,2023-05-19,,,,,2023-05-19,,,,,,,,
A1231,1231,Alex Ponce Contenido Presencial,Neon 16,Approved,5000,,,Steven Campos,,,2023-05-19,2023-05-19,,,,,2023-05-19,,,,,,,,
A1200,1200,"Teo Bok & Virginio ""Dia con la noche""","Art House Society, Inc.",Approved,1750,,,Steven Campos,,,2023-05-23,2023-05-23,,,,,2023-05-23,,,,,,,,
A1232,1232,"Laura Suffont ""Tu me dijiste que me amabas""",Music (byinfluur),Approved,2000,,,No asignado,,,2023-05-24,2023-05-24,,,,,2023-05-24,,,,,,,,
A1447,1447,La Bebé Remix : Comentaristas,Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-05-24,2023-05-24,,,,,2023-05-24,,,,,,,,
A1179,1179,"Dua Lipa ""Dance the night"" (Barbie)",Warner Regional Latam,Approved,9000,,,Steven Campos,,,2023-05-25,2023-05-25,,,,,2023-05-25,,,,,,,,
A1291,1291,"KarolG ""Watati"" (Barbie)",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-05-25,2023-05-25,,,,,2023-05-25,,,,,,,,
A1347,1347,"Karl Wine & Zion & Lennox ""Passa Passa Passa""",Warner Regional Latam,Approved,10000,,,Steven Campos,,,2023-05-26,2023-05-26,,,,,2023-05-26,,,,,,,,
A1299,1299,"Yng lvcas & Jquiles ""Wazap""",Warner Regional Latam,Approved,5000,,,Steven Campos,,,2023-05-29,2023-05-29,,,,,2023-05-29,,,,,,,,
